# freq original rescaled
25.984012922166844, 91.62995594713655,12
41.080869047228326, 80.74889867841408,2
64.94908260439658, 72.73127753303963,-5
103.8108935862727, 66.14537444933919,-11
164.12560053244414, 60.13215859030835,-16
259.4834879034069, 57.555066079295145,-18
410.24483856317966, 55.26431718061673,-21
648.5993730374848, 56.69603524229073,-19
1025.439218633414, 58.700440528634346,-17
1639.0033136132079, 58.12775330396474,-18
2591.2733609009683, 53.832599118942724,-21
4096.817605641292, 50.6828193832599,-24
6477.091435871042, 61.56387665198237,-14
10932.82719582814, 61.56387665198237,-14
15164.488585943824, 61.85022026431717,-14
